id_bu,id_bu_encuesta,encuesta,encuesta_a,encuesta_m,pond,secu,estrato,region_3,zona_u_r,gse,bienestar_2,bienestar_7_a,bienestar_7_d,bienestar_7_f,bienestar_7_b,bienestar_7_g,bienestar_7_h,bienestar_7_c,bienestar_7_e,bienestar_7_j,percepcion_1_a,percepcion_1_b,percepcion_1_c,percepcion_2,percepcion_3,percepcion_5,percepcion_6,percepcion_38,percepcion_4,eval_gob_1,iden_pol_2,eval_act_pol_1_fh,eval_act_pol_1_co,eval_act_pol_1_ae,eval_act_pol_1_el,eval_act_pol_1_dv,eval_act_pol_1_ca,eval_act_pol_1_gu,eval_act_pol_1_en,eval_act_pol_1_gm,eval_act_pol_1_em,eval_act_pol_1_hb,eval_act_pol_1_ft,eval_act_pol_1_gq,eval_act_pol_1_gw,eval_act_pol_1_hd,eval_act_pol_1_gt,confianza_6_a,confianza_6_b,confianza_6_c,confianza_6_j,confianza_6_d,confianza_6_e,confianza_6_f,confianza_6_n,confianza_6_x,confianza_6_g,confianza_6_h,confianza_6_i,confianza_6_k,confianza_6_s,confianza_6_o,confianza_6_p,confianza_6_r,confianza_6_m,confianza_6_ab,confianza_6_ac,democracia_21,ciudadania_28_c,democracia_38,democracia_39_a,democracia_39_b,democracia_40_a,democracia_40_b,democracia_40_c,democracia_40_d,religion_14,pobreza_39_a,pobreza_39_n,pobreza_39_e,pobreza_39_g,pobreza_39_h,pobreza_39_m,pobreza_112,pobreza_113,percepcion_32_a,percepcion_32_b,pobreza_63,pobreza_115,pobreza_13_a,pobreza_13_b,pobreza_13_c,bienestar_23_a,bienestar_23_b,bienestar_23_c,bienestar_23_d,bienestar_24,interes_pol_24_a,interes_pol_24_b,interes_pol_24_c,interes_pol_24_d,interes_pol_24_e,interes_pol_18_a,interes_pol_18_j,interes_pol_18_b,interes_pol_18_c,interes_pol_18_d,interes_pol_18_k,interes_pol_18_l,interes_pol_18_e,interes_pol_18_f,interes_pol_18_h,interes_pol_18_m,interes_pol_18_n,interes_pol_18_o,interes_pol_18_p,interes_pol_18_g,interes_pol_18_q,interes_pol_18_r,interes_pol_25,redes_1,redes_59_a,redes_59_b,redes_59_c,redes_59_d,redes_59_e,redes_60_a,redes_60_b,redes_61,religion_63,pobreza_62,pobreza_109_a,pobreza_109_b,pobreza_109_c,pobreza_109_d,pobreza_109_e,pobreza_109_f,pobreza_109_g,pobreza_109_h,pobreza_109_i,pobreza_1_a,pobreza_1_b,pobreza_2_a,pobreza_2_b,educacion_104_a,pobreza_75_e,pobreza_75_d,pobreza_75_c,pobreza_75_a,pobreza_75_b,pobreza_75_f,pobreza_75_g,pobreza_76_e,pobreza_76_d,pobreza_76_c,pobreza_76_a,pobreza_76_b,pobreza_76_f,pobreza_76_g,pobreza_116,interes_pol_1_b,iden_pol_3,iden_pol_3_a,elec_part_37,elec_pres_144_a,elec_pres_144_b_2,elec_pres_145_a,elec_pres_145_b,elec_pres_1,sexo,edad,info_enc_59_2,info_enc_58,info_enc_30_b,info_enc_8,estado_civil_g,info_enc_61,esc_nivel_1_c,info_enc_57,info_hogar_28_c,pobreza_100,info_enc_62
1339-93,1339,93,2025,3,.3736538865430045,93169,20,13,1,3,8,4,2,4,4,4,4,3,1,2,5,10,13,3,2,3,3,4,2,1,5,4,4,1,4,1,3,1,1,4,5,3,3,4,3,1,5,3,3,3,3,4,3,3,2,4,2,3,3,3,4,3,3,4,3,3,2,1,1,5,1,1,1,1,1,1,2,2,2,4,3,2,2,1,1,4,6,10,8,1,13,-9,10,10,10,7,1,1,1,1,1,1,1,2,1,1,1,1,2,2,2,1,2,2,2,2,2,2,-8,,3,2,1,9,12,12,5,5,7,7,6,10,10,3,6,0,5,10,10,10,6,4,2,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,,1,1,,4,13,-8,2,62,1,2,,1,1,2,3,2,8,1,1
134-93,134,93,2025,3,.9805854360613566,93193,20,13,1,2,5,3,4,4,4,4,4,4,4,3,8,5,11,2,2,3,2,1,2,2,-8,1,3,3,3,1,3,3,6,3,6,3,6,3,6,3,6,4,4,4,4,4,3,3,4,4,4,2,3,4,4,4,4,2,4,4,2,3,1,5,3,1,1,2,2,1,3,1,1,4,1,4,1,3,4,1,8,1,5,1,11,8,10,10,10,10,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,3,3,3,3,3,4,5,0,10,5,0,5,0,0,0,5,5,5,10,5,1,8,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,15,15,1,-9,,2,9,-9,2,36,1,2,,1,2,2,4,2,4,4,8
1340-93,1340,93,2025,3,.6272480971094559,93169,20,13,1,2,6,4,-7,4,4,4,2,4,2,2,3,8,1,2,3,2,4,4,3,2,5,2,3,5,2,3,1,3,6,6,4,3,6,3,6,3,6,1,2,1,3,2,2,1,2,2,2,1,4,2,3,2,2,1,2,2,4,2,1,10,2,1,2,1,1,1,3,2,1,3,2,3,1,1,6,8,5,7,2,1,4,5,10,10,6,10,3,1,1,2,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,-8,,2,8,8,4,11,8,4,5,0,10,10,10,10,1,1,1,1,5,10,10,6,4,2,3,5,1,3,2,3,3,3,1,1,1,2,1,1,1,1,2,3,10,,1,1,,3,7,-9,2,50,1,2,,2,8,2,4,2,2,1,3
1341-93,1341,93,2025,3,.5226705390327042,93156,20,13,1,2,9,3,5,5,4,3,4,4,4,3,10,8,1,3,2,3,2,3,2,1,1,3,4,2,4,2,4,2,2,3,3,2,3,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,2,3,4,4,1,1,5,3,3,1,1,1,4,3,4,1,4,4,4,1,2,1,7,5,1,7,10,14,4,5,10,0,10,4,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,12,1,1,1,5,5,0,5,7,0,0,0,0,0,0,0,0,0,9,5,1,3,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,15,15,1,1,,10,9,-9,2,30,1,2,,1,2,2,8,1,,4,1
1342-93,1342,93,2025,3,1.386500426947464,93012,2,2,1,3,8,4,1,4,3,4,2,4,4,1,1,3,10,1,2,2,3,5,3,2,-9,1,1,2,1,4,1,3,3,1,2,1,3,6,6,1,2,4,3,3,4,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,4,8,1,1,1,1,1,3,1,2,1,2,2,1,1,2,4,5,8,1,10,1,9,13,10,10,10,10,2,3,1,4,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,1,12,2,4,1,3,4,0,1,1,0,10,10,10,0,10,3,10,10,6,5,3,2,4,1,2,2,2,3,2,2,1,1,1,1,1,1,1,3,5,15,15,1,2,,1,9,13,1,67,1,2,,1,3,2,4,1,,0,7
1343-93,1343,93,2025,3,.5226705390327042,93156,20,13,1,3,10,5,-7,5,5,4,5,5,5,3,10,12,2,5,1,4,2,2,1,1,1,4,4,3,3,2,4,3,3,2,3,3,3,3,6,2,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,1,10,3,3,1,1,1,2,3,3,1,3,3,3,1,3,3,7,1,1,5,7,8,10,10,10,10,10,1,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,2,2,2,2,2,2,2,,2,2,2,12,2,12,5,5,5,5,5,10,10,0,0,0,0,0,0,10,5,3,1,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,26,,1,1,,7,8,-6,2,41,1,2,,1,8,2,4,1,,8,2
1344-93,1344,93,2025,3,.4959532388071957,93168,20,13,1,2,5,2,4,4,4,-7,2,4,4,2,10,3,5,2,2,3,2,4,2,2,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,3,3,2,3,3,3,3,3,3,4,3,3,3,-8,3,-8,3,3,4,3,3,2,-8,2,1,2,2,2,2,2,2,3,2,2,2,3,2,1,1,5,5,5,5,7,-9,7,9,7,5,2,1,3,4,4,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-8,,3,9,4,-8,12,-8,4,5,6,6,6,3,3,3,3,3,3,3,3,3,6,4,8,3,3,1,1,1,1,1,1,1,2,1,2,2,2,2,2,3,8,15,15,1,2,,1,2,21,1,69,1,2,,1,1,2,4,1,,4,7
1345-93,1345,93,2025,3,.6477122825085508,93114,14,9,1,2,9,5,-7,5,5,4,3,4,4,4,1,4,16,4,1,4,3,1,1,1,1,5,5,2,5,1,4,1,2,5,4,5,2,4,6,1,5,3,3,4,3,3,3,3,1,2,1,3,1,2,3,1,3,3,2,2,4,1,3,0,2,1,1,1,1,1,3,3,2,3,2,2,2,4,5,4,6,1,0,1,9,5,0,0,0,0,1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,1,2,1,2,2,2,2,2,,3,4,3,3,8,4,4,5,0,1,1,10,3,0,10,5,7,7,9,3,7,5,8,10,6,2,1,1,2,2,2,1,2,1,1,1,1,1,1,2,1,25,,1,1,,13,1,21,1,48,1,2,,1,5,2,8,1,,4,10
1346-93,1346,93,2025,3,1.90491824252551,93156,20,13,1,3,7,4,-7,-7,2,-7,1,4,4,3,2,1,5,3,2,3,3,3,2,1,-8,3,2,2,2,3,3,2,2,2,3,2,2,2,6,6,3,2,2,2,4,4,2,3,4,2,2,2,4,2,2,2,4,2,2,4,2,3,3,3,3,3,1,2,1,1,3,3,1,4,3,3,1,3,4,7,3,1,10,9,-9,,10,5,5,8,4,1,1,3,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,,3,12,12,12,11,12,5,5,10,10,10,0,0,0,0,0,0,0,0,0,7,4,5,2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,15,15,2,,5,7,10,-6,1,20,1,2,,2,8,2,4,2,4,4,1
1347-93,1347,93,2025,3,.6339363663265746,93026,4,4,1,2,4,3,-7,5,-7,-7,1,2,-7,2,3,1,14,1,3,2,4,5,3,2,10,1,1,5,1,3,1,5,3,1,2,1,5,1,6,6,2,3,-8,2,4,4,2,2,2,4,3,1,4,4,2,3,4,2,3,4,4,2,4,9,1,1,1,1,2,3,2,1,1,2,3,3,1,1,2,5,4,3,8,9,1,6,8,1,1,1,1,2,1,3,4,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,4,2,2,7,4,3,5,0,8,9,4,10,1,1,2,2,10,9,10,4,10,2,3,5,1,1,-8,2,2,3,1,1,1,1,1,1,1,1,4,2,10,,2,,4,9,3,13,2,64,1,2,,1,8,2,4,1,,2,8
1348-93,1348,93,2025,3,1.229081313869587,93239,20,13,1,3,3,3,5,5,5,4,3,4,5,3,1,4,8,3,2,3,3,4,2,2,-8,4,4,4,2,6,6,6,3,6,2,6,4,3,6,3,6,2,4,3,3,4,2,4,2,4,2,4,4,4,2,2,4,4,4,4,4,3,1,5,3,3,1,1,1,1,2,4,1,4,4,4,1,3,3,2,1,1,4,7,9,3,5,0,0,0,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,12,12,12,12,12,5,5,2,10,7,0,0,0,0,0,0,0,0,0,3,7,3,2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,5,15,15,1,1,,8,9,-6,1,62,1,1,5,1,2,2,1,1,,1,1
1349-93,1349,93,2025,3,.2859158729868208,93239,20,13,1,3,5,3,-7,3,2,-7,2,1,-7,5,10,1,13,3,2,2,3,3,2,2,8,3,4,4,1,5,2,3,3,6,3,6,6,6,6,4,3,2,2,2,4,4,3,4,4,4,4,2,4,4,4,4,4,4,4,4,4,3,1,4,3,3,3,3,3,3,1,3,1,4,3,3,1,3,4,5,2,1,5,1,14,-8,6,8,0,5,1,4,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,12,12,11,11,5,5,0,10,10,0,0,0,0,0,0,0,0,0,1,3,2,3,4,2,2,2,2,2,2,2,1,1,1,1,1,1,1,-8,4,15,15,1,2,,6,2,-9,2,77,1,2,,1,7,2,4,1,,1,7
135-93,135,93,2025,3,.3890790531417487,93192,20,13,1,3,5,3,3,-7,4,3,4,4,3,3,6,9,2,2,2,4,2,4,2,2,-9,2,3,4,2,3,1,3,3,3,3,3,3,2,2,4,6,2,2,3,4,3,3,3,3,3,3,2,4,3,2,3,3,2,2,3,2,3,1,2,1,1,2,2,2,2,3,1,1,2,1,2,1,3,2,3,4,1,6,11,2,3,8,8,7,5,3,2,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,12,12,12,12,12,5,5,5,10,4,0,0,0,0,0,0,0,0,0,4,1,10,2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,5,15,15,2,,5,13,2,-9,2,25,1,2,,2,8,2,4,1,,2,1
1350-93,1350,93,2025,3,.5440462500987586,93203,20,13,1,3,7,4,-7,-7,4,4,4,4,4,4,11,6,5,4,2,3,3,3,2,-8,5,3,3,3,6,3,3,6,6,6,3,6,6,6,6,6,6,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,4,1,1,1,1,1,1,3,2,1,1,2,2,1,3,1,1,5,4,5,1,14,3,0,6,5,6,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,3,3,3,3,3,3,3,5,5,5,0,0,0,0,0,0,0,0,0,10,5,3,9,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,15,15,2,,5,2,8,-6,2,25,1,2,,2,8,2,4,1,,-8,1
1351-93,1351,93,2025,3,1.604208510460402,93072,8,6,1,2,10,5,5,5,5,5,5,5,5,1,26,1,7,1,3,4,3,5,3,2,10,1,1,4,1,4,1,1,1,6,1,6,6,6,6,4,6,4,1,3,4,4,3,4,3,4,2,3,4,4,1,4,4,2,2,4,4,3,1,0,2,1,3,3,3,3,1,4,3,4,3,2,1,1,5,5,4,10,0,6,2,7,10,10,10,10,4,1,1,1,1,1,2,2,2,1,2,1,2,1,2,2,2,2,2,2,2,2,2,,3,4,1,4,4,4,4,4,0,1,10,0,10,0,0,0,0,0,0,10,3,4,2,9,10,1,1,1,1,1,1,2,1,1,1,1,1,1,2,3,5,15,15,1,-8,,2,3,-9,2,27,1,2,,1,1,2,8,2,8,2,10
1352-93,1352,93,2025,3,.3257674392973259,93072,8,6,1,3,5,4,-7,4,4,-7,3,3,2,4,1,7,10,2,2,3,2,-9,3,3,5,3,4,6,2,2,2,2,4,6,6,6,6,6,6,6,4,1,-8,3,3,4,4,2,4,3,3,2,3,4,-8,3,3,4,3,3,-9,3,2,0,1,1,2,2,2,2,-8,2,2,2,1,4,2,5,1,5,8,5,0,11,13,14,0,10,10,10,2,1,4,4,4,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,12,12,12,5,12,-8,-8,0,10,1,0,0,0,0,0,0,0,-8,0,6,4,5,4,6,-8,-8,-9,-8,-8,-8,-8,1,1,1,1,1,2,1,2,5,18,,1,-9,,6,3,-6,1,75,-8,2,,1,7,2,1,1,,2,7
1353-93,1353,93,2025,3,.9650781686307617,93039,6,5,1,3,5,4,-7,4,4,4,2,4,4,2,2,3,16,2,-8,2,2,4,2,2,3,2,4,2,6,1,6,6,6,6,6,6,6,6,6,6,6,2,1,4,3,4,4,3,3,3,3,4,3,4,3,4,3,3,2,3,3,1,4,6,3,3,2,2,2,2,3,1,2,4,2,2,2,3,1,2,8,7,4,9,10,2,9,7,5,8,1,3,4,4,4,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,,3,4,5,4,5,4,5,3,1,6,8,0,9,0,7,2,7,5,7,8,5,1,2,8,3,2,2,2,2,2,2,2,1,1,2,1,1,1,1,-8,5,15,15,1,1,,2,4,-9,2,28,1,2,,2,8,2,4,1,,2,10
1354-93,1354,93,2025,3,.3421379641333201,93065,6,5,1,3,6,4,-8,5,4,4,4,4,4,4,6,5,7,3,1,4,2,4,2,2,4,2,4,2,6,2,6,6,6,6,6,6,6,6,6,6,6,3,4,3,3,3,3,3,4,2,3,3,3,3,3,3,3,3,2,3,4,3,4,6,3,2,1,1,1,1,3,2,2,4,2,2,2,4,2,8,2,7,4,9,3,6,9,9,6,9,2,3,3,3,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-8,3,4,5,4,5,4,4,4,7,7,7,3,7,1,6,2,6,5,5,7,1,6,9,3,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,5,15,15,1,1,,2,5,13,2,30,1,2,,1,5,2,4,1,,0,2
1355-93,1355,93,2025,3,.4866190150327501,93183,20,13,1,3,8,4,-7,5,5,-7,1,1,-7,2,10,1,3,3,3,2,3,4,2,2,-8,2,4,4,2,3,2,3,3,6,2,2,2,6,6,6,6,4,4,4,4,4,4,3,3,2,4,3,4,4,4,4,3,4,3,4,4,3,4,5,1,1,1,1,1,1,2,1,2,1,1,2,1,3,6,9,5,9,6,1,5,13,10,10,10,10,1,2,1,4,4,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,4,4,5,2,2,5,0,4,5,8,10,0,0,0,0,8,8,10,5,7,8,3,4,3,3,3,3,3,3,1,1,1,1,1,1,1,1,2,5,15,15,1,-9,,5,4,-9,2,62,1,2,,1,7,2,3,1,,1,7
1356-93,1356,93,2025,3,.4980421109760483,93183,20,13,1,3,10,5,5,5,5,5,5,5,5,5,9,3,10,2,2,3,3,4,2,2,-8,3,2,4,2,2,2,2,4,2,4,4,4,2,6,2,2,1,3,3,3,3,1,3,2,4,4,1,3,3,4,2,4,3,3,3,4,1,1,0,2,1,1,1,1,1,2,4,3,2,2,3,1,4,3,4,7,10,5,-9,,,7,10,4,10,3,1,4,4,4,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,12,12,12,12,12,4,4,0,10,10,0,5,5,0,0,0,0,5,0,6,4,-9,,4,2,1,2,3,3,2,2,1,1,1,1,1,1,1,2,5,-8,1,1,1,,-9,,21,1,61,1,2,,1,5,2,6,1,,1,1
1357-93,1357,93,2025,3,.2906196895334479,93212,20,13,1,3,6,2,-7,5,5,3,4,3,3,2,10,14,11,2,3,3,4,5,3,2,-9,-9,-9,-9,-9,-9,-9,6,6,6,6,-9,6,-9,-9,1,-9,3,3,3,4,4,3,3,3,4,1,3,4,4,3,2,3,3,3,3,3,2,2,8,1,1,1,1,1,1,2,2,1,1,2,3,1,1,4,5,1,5,5,1,6,11,10,10,10,8,2,1,1,4,3,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,3,2,8,3,8,2,1,5,5,5,10,10,10,3,3,8,8,8,10,10,4,1,3,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,5,15,15,1,-9,,1,11,-9,2,57,1,2,,1,8,2,5,1,,1,1
1358-93,1358,93,2025,3,.9877270917902882,93212,20,13,1,3,6,4,-7,4,3,4,4,4,-7,2,1,5,10,2,2,3,1,4,2,1,1,4,4,2,4,1,4,2,2,4,4,5,2,4,1,2,4,4,4,2,4,4,3,3,3,2,3,2,2,4,3,4,3,2,2,3,3,1,1,10,1,1,1,1,1,4,3,1,1,3,1,3,1,1,5,8,2,10,0,1,11,5,1,6,0,8,4,1,1,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,12,5,5,10,12,3,4,1,1,5,0,0,0,4,10,3,0,10,0,6,10,7,3,6,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,2,3,,1,1,,2,13,21,1,54,1,1,5,1,8,2,6,1,,1,10
1359-93,1359,93,2025,3,.3343404118479752,93037,6,5,1,4,7,3,-7,4,-7,-7,3,5,-7,3,3,6,17,1,2,2,4,5,2,2,7,1,2,4,1,5,1,4,1,1,3,1,5,1,6,5,2,2,1,1,3,4,4,4,3,4,4,1,4,4,1,3,4,1,3,3,3,3,1,10,1,1,1,1,1,1,2,4,1,1,2,2,1,3,4,6,1,10,10,-9,,,4,5,4,10,2,1,2,4,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,2,2,2,2,12,5,5,0,10,10,0,5,0,0,0,0,0,0,5,1,10,2,6,5,1,3,1,3,3,3,1,1,2,1,1,-8,1,1,5,2,15,15,1,2,,1,3,-9,2,74,1,2,,1,6,2,4,1,,4,7
136-93,136,93,2025,3,.9258680374516923,93193,20,13,1,2,10,4,4,4,4,-7,5,4,4,4,10,1,3,4,1,4,2,2,1,1,-8,4,3,3,3,2,3,3,3,3,3,3,3,3,3,5,3,2,2,3,3,2,2,2,2,4,3,3,3,3,3,2,3,2,2,2,3,2,1,5,1,1,1,1,1,1,2,1,1,3,1,1,1,2,1,7,8,5,5,9,10,11,10,1,10,10,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,2,1,1,1,2,5,5,5,6,5,6,6,0,0,0,0,0,0,10,7,10,10,6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,15,15,1,1,,11,12,20,2,63,1,2,,1,1,2,3,2,1,-8,8
1360-93,1360,93,2025,3,2.100754499781605,93224,20,13,1,3,8,4,5,5,4,4,4,4,4,3,10,3,17,2,1,4,2,4,2,2,6,1,2,4,1,5,2,6,6,6,6,3,6,6,6,3,5,3,1,2,4,4,2,3,3,3,4,2,4,4,3,2,4,2,2,3,2,1,1,4,2,1,1,1,2,1,1,3,1,2,2,3,1,5,2,1,5,7,8,6,11,13,8,8,2,8,2,1,2,3,3,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,,3,1,1,5,5,1,4,4,5,5,5,1,8,1,1,1,2,2,2,8,4,3,2,8,5,2,2,2,1,1,1,1,1,1,1,1,1,1,1,3,2,18,,1,2,,1,9,-9,1,40,1,2,,1,1,1,7,1,,3,1
1361-93,1361,93,2025,3,.7109004713202803,93229,20,13,1,1,5,5,5,5,5,-7,5,5,5,5,3,2,10,1,3,3,3,5,2,2,-9,1,-8,6,-8,6,-8,3,-8,-8,6,6,-8,-8,6,-8,-8,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,8,1,1,1,1,1,1,2,1,1,1,1,1,1,5,2,5,3,8,5,5,-8,,1,10,1,1,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,12,12,12,12,12,5,5,5,8,8,0,0,0,-8,0,0,0,0,0,6,7,3,2,7,2,2,2,2,2,2,2,1,1,1,1,1,1,1,4,5,15,15,1,-9,,2,11,-9,2,64,1,2,,1,1,2,8,1,,4,8
1362-93,1362,93,2025,3,2.260878495693157,93230,20,13,1,1,10,4,4,4,4,4,4,4,4,5,3,5,14,1,2,4,2,3,2,1,6,3,1,4,2,4,3,2,3,3,4,3,4,2,3,4,3,2,4,1,4,4,2,4,1,4,4,1,3,4,2,4,4,1,1,4,3,1,2,6,1,2,1,1,1,1,2,3,1,2,2,3,1,5,1,5,1,8,7,-9,,,0,0,0,0,2,1,3,3,4,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,1,5,1,5,5,3,7,8,2,6,2,2,1,2,8,3,6,6,10,3,8,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,15,15,1,1,,1,7,-9,1,55,1,2,,1,1,1,7,1,,4,1
1363-93,1363,93,2025,3,.9466891040760638,93230,20,13,1,1,9,4,-7,5,5,5,5,5,5,5,3,5,2,2,3,4,2,4,2,2,6,3,2,4,2,3,1,3,2,3,2,2,3,2,3,3,2,4,4,1,4,4,4,4,4,4,4,1,4,1,4,4,4,1,1,4,4,1,3,5,2,2,1,1,1,1,2,2,1,2,2,2,2,5,1,5,8,8,6,3,1,9,0,0,0,0,2,2,2,2,2,1,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,,3,2,2,2,4,2,5,5,3,7,8,0,10,0,0,0,0,10,0,10,10,6,3,8,6,2,2,2,2,2,1,2,1,1,1,1,1,1,1,4,4,15,15,1,4,,6,7,13,2,66,1,2,,1,8,2,8,2,8,4,7
1364-93,1364,93,2025,3,.8623597133616385,93260,22,14,1,2,8,4,4,4,4,3,3,4,3,4,3,14,5,2,1,3,2,5,2,2,6,1,1,1,1,3,1,6,1,1,1,6,3,6,6,5,1,3,3,2,4,3,4,4,4,4,3,2,4,4,2,4,3,2,2,3,3,2,4,-9,3,2,1,1,1,1,2,3,2,3,2,3,2,3,3,4,9,10,6,1,6,5,6,10,7,7,2,3,1,-9,1,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,,2,1,3,9,11,1,5,5,5,8,10,3,10,0,0,5,0,10,0,10,1,4,3,2,7,1,1,1,1,2,1,1,1,1,2,1,1,1,2,2,2,-9,-9,1,2,,12,3,-9,2,59,1,2,,1,1,2,8,2,8,1,3
1365-93,1365,93,2025,3,2.06018288304672,93239,20,13,1,2,8,5,-7,-7,5,5,5,5,5,4,1,4,5,4,1,4,3,3,2,1,3,4,4,4,4,3,3,2,3,2,4,3,3,6,3,2,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,1,5,3,3,1,1,1,4,3,4,1,4,4,4,1,3,2,4,1,1,5,1,3,6,2,5,0,0,2,3,1,4,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,3,3,3,12,12,2,3,7,5,1,0,10,0,0,0,0,0,0,10,9,5,6,9,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,15,15,1,4,,10,2,-6,1,28,1,1,5,2,5,2,8,2,8,8,2
1366-93,1366,93,2025,3,.3359868067994999,93239,20,13,1,3,5,4,-7,4,3,-7,3,3,3,3,1,9,12,3,2,3,3,4,3,2,10,1,4,3,1,5,1,3,3,3,3,4,3,3,3,4,1,4,2,2,4,4,4,2,3,4,4,2,4,4,3,4,4,3,2,4,4,2,1,10,3,3,1,1,1,1,1,4,1,4,4,4,1,3,2,5,1,5,5,1,5,-9,5,5,0,0,3,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,12,12,12,12,12,5,5,5,10,10,0,0,0,0,0,0,0,0,0,1,3,8,4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,15,15,1,2,,7,3,20,2,52,1,2,,1,5,2,4,1,,1,7
1367-93,1367,93,2025,3,.8269083323622192,93165,20,13,1,2,9,3,5,5,3,5,5,4,4,4,9,3,10,3,1,3,3,4,2,1,6,5,4,2,6,4,3,3,3,3,5,6,3,6,6,6,6,1,3,3,3,3,4,3,3,3,3,3,3,3,4,3,3,3,3,3,3,1,1,5,2,1,2,2,1,2,1,1,2,1,2,2,1,2,2,4,1,6,5,6,9,13,-8,9,9,10,2,1,1,2,2,1,2,2,2,2,2,1,1,1,2,1,2,2,2,2,2,2,2,,4,2,2,2,2,2,2,4,7,5,8,9,10,4,5,7,6,6,7,6,5,7,5,7,4,1,1,2,2,1,1,1,1,2,1,1,1,1,1,3,3,1,,1,1,,3,6,21,2,72,1,2,,1,1,2,2,1,,-8,8
